epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
38,2223.98,2.44478,1.70277,2.79877,0.93114,0.82501,0.91271,0.59806,2.41949,1.08262,2.55591,0.000792125,0.000792125,0.000792125
39,2280.94,2.426,1.70215,2.79216,0.85964,0.8788,0.91591,0.60632,2.37461,1.09029,2.58376,0.00077975,0.00077975,0.00077975
40,2339.15,2.4897,1.74202,2.85324,0.87002,0.85539,0.91461,0.62944,2.32905,1.10227,2.52103,0.000767375,0.000767375,0.000767375
41,2397.02,2.42943,1.67965,2.79828,0.79257,0.87337,0.90927,0.6175,2.26196,1.03063,2.48839,0.000755,0.000755,0.000755
42,2455.86,2.41529,1.67006,2.79266,0.8494,0.89133,0.92464,0.64621,2.29124,1.01543,2.49428,0.000742625,0.000742625,0.000742625
43,2515.27,2.42661,1.67093,2.79018,0.87155,0.83159,0.89882,0.61045,2.28807,1.07641,2.52768,0.00073025,0.00073025,0.00073025
44,2573.46,2.36244,1.62462,2.73832,0.93036,0.87078,0.93713,0.63597,2.36179,0.9876,2.52426,0.000717875,0.000717875,0.000717875
45,2632.59,2.42575,1.66945,2.77719,0.86502,0.87376,0.9137,0.61545,2.32501,1.0383,2.50445,0.0007055,0.0007055,0.0007055
46,2692.05,2.37915,1.68723,2.75416,0.91435,0.84878,0.92853,0.64168,2.27312,1.02357,2.50071,0.000693125,0.000693125,0.000693125
47,2751.01,2.34837,1.57826,2.73167,0.93445,0.80439,0.91935,0.63767,2.28688,1.01143,2.49592,0.00068075,0.00068075,0.00068075
48,2810.63,2.37837,1.65464,2.76022,0.90874,0.84853,0.92926,0.61851,2.32085,1.04324,2.52692,0.000668375,0.000668375,0.000668375
49,2869.71,2.33325,1.59502,2.73156,0.85614,0.86934,0.92675,0.6347,2.28842,1.00094,2.47486,0.000656,0.000656,0.000656
50,2929.56,2.34557,1.63756,2.74962,0.90228,0.8512,0.93302,0.65313,2.23345,0.98914,2.43612,0.000643625,0.000643625,0.000643625
51,2989.14,2.32999,1.58548,2.70126,0.90596,0.87809,0.92249,0.63431,2.34814,0.9964,2.49006,0.00063125,0.00063125,0.00063125
52,3049.26,2.32813,1.5932,2.7212,0.88994,0.84203,0.91418,0.61696,2.26893,0.99107,2.51529,0.000618875,0.000618875,0.000618875
53,3109.59,2.33519,1.56234,2.70386,0.90721,0.87685,0.93305,0.65093,2.24854,0.9829,2.45506,0.0006065,0.0006065,0.0006065
54,3170.52,2.3027,1.53887,2.71178,0.87681,0.87986,0.93353,0.64843,2.23657,0.99918,2.45976,0.000594125,0.000594125,0.000594125
55,3229.85,2.27436,1.51009,2.67775,0.89781,0.92116,0.93705,0.65437,2.23944,0.95711,2.47729,0.00058175,0.00058175,0.00058175
56,3287.94,2.25977,1.51512,2.66941,0.92074,0.81326,0.9248,0.64661,2.20257,1.00002,2.45711,0.000569375,0.000569375,0.000569375
57,3346.42,2.2641,1.49777,2.69238,0.94113,0.84077,0.93265,0.65041,2.26173,0.99373,2.45196,0.000557,0.000557,0.000557
58,3404.91,2.24292,1.49625,2.68657,0.90467,0.86427,0.93732,0.65635,2.22966,0.97664,2.47478,0.000544625,0.000544625,0.000544625
59,3463.03,2.24579,1.48701,2.66433,0.91425,0.82716,0.92303,0.64236,2.25934,1.00972,2.48379,0.00053225,0.00053225,0.00053225
60,3521.26,2.26106,1.48813,2.67564,0.9026,0.90645,0.93569,0.66531,2.19404,0.9331,2.43417,0.000519875,0.000519875,0.000519875
61,3579.38,2.24466,1.44834,2.68614,0.93094,0.86516,0.93746,0.66509,2.21364,0.95974,2.42474,0.0005075,0.0005075,0.0005075
62,3637.39,2.23756,1.49783,2.66846,0.88794,0.90453,0.93703,0.64792,2.20892,0.94831,2.43843,0.000495125,0.000495125,0.000495125
63,3695.87,2.17076,1.42449,2.60863,0.94308,0.8359,0.93316,0.65332,2.2228,0.96138,2.44858,0.00048275,0.00048275,0.00048275
64,3754.48,2.21991,1.46448,2.63636,0.95133,0.86876,0.9496,0.6689,2.23198,0.93466,2.4782,0.000470375,0.000470375,0.000470375
65,3812.84,2.19749,1.43579,2.64467,0.88454,0.92654,0.94772,0.66914,2.19136,0.92091,2.44,0.000458,0.000458,0.000458
66,3870.88,2.1444,1.41785,2.60606,0.93924,0.89939,0.95592,0.67489,2.22041,0.89154,2.44465,0.000445625,0.000445625,0.000445625
67,3928.99,2.18179,1.415,2.64552,0.95215,0.87211,0.95437,0.68231,2.19333,0.88443,2.43016,0.00043325,0.00043325,0.00043325
68,3986.99,2.206,1.39724,2.63685,0.93264,0.88298,0.94487,0.66178,2.22649,0.91159,2.44286,0.000420875,0.000420875,0.000420875
69,4044.57,2.16746,1.39859,2.62714,0.8972,0.91923,0.94068,0.6536,2.21781,0.91047,2.45723,0.0004085,0.0004085,0.0004085
70,4102.5,2.16544,1.37104,2.60247,0.94253,0.90197,0.95592,0.67451,2.23606,0.89473,2.445,0.000396125,0.000396125,0.000396125
71,4159.93,2.13874,1.34186,2.58859,0.90081,0.92245,0.95048,0.66441,2.26907,0.89492,2.45351,0.00038375,0.00038375,0.00038375
72,4217.4,2.15127,1.38236,2.6082,0.95015,0.85958,0.9449,0.65837,2.19141,0.90692,2.41128,0.000371375,0.000371375,0.000371375
73,4275.87,2.15021,1.36377,2.59741,0.91937,0.939,0.95492,0.66772,2.19351,0.89044,2.42206,0.000359,0.000359,0.000359
74,4334.07,2.14718,1.36364,2.58387,0.93173,0.93082,0.95752,0.68209,2.18239,0.87963,2.42152,0.000346625,0.000346625,0.000346625
75,4392.35,2.09756,1.31436,2.55892,0.95945,0.90179,0.95841,0.67316,2.18292,0.91962,2.43034,0.00033425,0.00033425,0.00033425
76,4450.7,2.10702,1.32667,2.56031,0.92873,0.89483,0.94716,0.67441,2.17168,0.88695,2.41308,0.000321875,0.000321875,0.000321875
77,4509.33,2.10953,1.33624,2.59614,0.95175,0.91041,0.95104,0.66953,2.18207,0.90203,2.43084,0.0003095,0.0003095,0.0003095
78,4567.69,2.08646,1.32157,2.57726,0.92968,0.91656,0.94667,0.65851,2.22703,0.87964,2.45922,0.000297125,0.000297125,0.000297125
79,4625.39,2.05488,1.28515,2.52742,0.89973,0.93934,0.9628,0.68803,2.18653,0.87416,2.4304,0.00028475,0.00028475,0.00028475
80,4683.35,2.04655,1.26539,2.53698,0.94343,0.90986,0.96418,0.68975,2.16217,0.86673,2.41955,0.000272375,0.000272375,0.000272375
81,4741.35,2.03662,1.30203,2.54138,0.94657,0.92116,0.96454,0.67905,2.18413,0.85959,2.44299,0.00026,0.00026,0.00026
82,4799.43,2.05877,1.27122,2.5329,0.92645,0.91644,0.9581,0.68546,2.17405,0.88221,2.42981,0.000247625,0.000247625,0.000247625
83,4857.55,2.0451,1.2736,2.54223,0.94218,0.92155,0.96534,0.68853,2.14634,0.85042,2.40636,0.00023525,0.00023525,0.00023525
84,4916.39,2.04826,1.29861,2.53094,0.94347,0.8909,0.95444,0.67674,2.21331,0.88005,2.43642,0.000222875,0.000222875,0.000222875
85,4975.21,2.01731,1.30013,2.52216,0.95585,0.88883,0.95173,0.67655,2.17376,0.86078,2.44387,0.0002105,0.0002105,0.0002105
86,5033.77,2.00326,1.25435,2.51933,0.95223,0.89474,0.95688,0.67885,2.16599,0.85646,2.43267,0.000198125,0.000198125,0.000198125
87,5093.96,2.00047,1.22831,2.50381,0.97018,0.88148,0.95257,0.68309,2.15932,0.86678,2.41887,0.00018575,0.00018575,0.00018575
88,5154.33,1.99657,1.21121,2.51394,0.92246,0.92317,0.95618,0.6917,2.17078,0.86063,2.42587,0.000173375,0.000173375,0.000173375
89,5214.68,1.9574,1.22999,2.4869,0.93746,0.90747,0.95482,0.68213,2.20946,0.8711,2.45425,0.000161,0.000161,0.000161
90,5275.03,1.99598,1.24187,2.51084,0.96123,0.88851,0.95668,0.68757,2.18328,0.86372,2.43696,0.000148625,0.000148625,0.000148625
91,5324.69,1.60307,0.67999,2.25143,0.89965,0.91888,0.95767,0.6839,2.17936,0.86865,2.44784,0.00013625,0.00013625,0.00013625
92,5373.84,1.58639,0.64099,2.25333,0.93956,0.92165,0.96689,0.69017,2.14756,0.83385,2.41891,0.000123875,0.000123875,0.000123875
93,5423.01,1.55391,0.61835,2.22896,0.91568,0.92777,0.96402,0.69421,2.1479,0.85495,2.41892,0.0001115,0.0001115,0.0001115
94,5472.1,1.54409,0.62937,2.21795,0.95924,0.89517,0.95879,0.69178,2.15955,0.85608,2.43506,9.9125e-05,9.9125e-05,9.9125e-05
95,5521,1.53201,0.62978,2.21154,0.95244,0.87633,0.95935,0.6927,2.16734,0.86778,2.44009,8.675e-05,8.675e-05,8.675e-05
96,5570.09,1.52781,0.63117,2.20264,0.94302,0.90651,0.96319,0.69049,2.16555,0.85915,2.43477,7.4375e-05,7.4375e-05,7.4375e-05
97,5619.03,1.5155,0.61356,2.18759,0.95002,0.90262,0.96739,0.68469,2.20658,0.8594,2.46514,6.2e-05,6.2e-05,6.2e-05
98,5667.98,1.5014,0.60641,2.18173,0.92599,0.92325,0.96658,0.69316,2.18375,0.86047,2.44949,4.9625e-05,4.9625e-05,4.9625e-05
99,5717.1,1.47236,0.60668,2.16701,0.94276,0.91932,0.96946,0.69003,2.17943,0.84513,2.45037,3.725e-05,3.725e-05,3.725e-05
100,5766.22,1.48681,0.60172,2.1812,0.91656,0.92804,0.96596,0.68828,2.17465,0.84764,2.44771,2.4875e-05,2.4875e-05,2.4875e-05
