epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,2397.56,0.11247,0.04518,0.00157,0.96282,0.90777,0.95653,0.70032,1.08419,0.66868,0.0158,0.000268938,0.000268938,0.000268938
84,2429.58,0.10775,0.04556,0.00149,0.94874,0.92391,0.95967,0.70748,1.08352,0.66326,0.01579,0.000254791,0.000254791,0.000254791
85,2461.76,0.1015,0.04229,0.00141,0.94948,0.92025,0.95988,0.70524,1.08668,0.66167,0.01583,0.000240644,0.000240644,0.000240644
86,2493.82,0.10002,0.04193,0.00138,0.94715,0.92259,0.95821,0.70667,1.08556,0.67731,0.01587,0.000226497,0.000226497,0.000226497
87,2525.88,0.0979,0.04135,0.00136,0.9583,0.90944,0.95878,0.70436,1.08536,0.68448,0.01583,0.000212349,0.000212349,0.000212349
88,2557.55,0.0928,0.03941,0.00126,0.93972,0.92874,0.95943,0.70712,1.08377,0.67667,0.01581,0.000198202,0.000198202,0.000198202
89,2589.18,0.09143,0.03952,0.00126,0.94586,0.92468,0.96202,0.70865,1.08605,0.67355,0.01584,0.000184055,0.000184055,0.000184055
90,2620.98,0.0879,0.0384,0.00122,0.94264,0.92479,0.95953,0.70754,1.08601,0.68884,0.01587,0.000169908,0.000169908,0.000169908
91,2669.75,0.08649,0.03654,0.00119,0.94445,0.92188,0.96109,0.70639,1.08547,0.68317,0.01585,0.000155761,0.000155761,0.000155761
92,2701.56,0.08405,0.03635,0.00115,0.95713,0.91381,0.9605,0.70763,1.08515,0.69252,0.01584,0.000141614,0.000141614,0.000141614
93,2733.43,0.08202,0.03732,0.00114,0.94827,0.92191,0.96029,0.70705,1.08574,0.69225,0.01585,0.000127467,0.000127467,0.000127467
94,2765.48,0.08072,0.0338,0.00111,0.95482,0.91888,0.95972,0.70664,1.08458,0.69589,0.01583,0.00011332,0.00011332,0.00011332
95,2797.38,0.07774,0.03506,0.00107,0.95003,0.92042,0.96061,0.7085,1.08537,0.69921,0.01586,9.91726e-05,9.91726e-05,9.91726e-05
96,2829.54,0.07532,0.03318,0.00103,0.94804,0.92131,0.95934,0.70747,1.085,0.70197,0.01584,8.50255e-05,8.50255e-05,8.50255e-05
97,2861.56,0.07371,0.03273,0.001,0.96679,0.90536,0.95924,0.70686,1.0848,0.70518,0.01585,7.08784e-05,7.08784e-05,7.08784e-05
98,2893.99,0.0722,0.03378,0.001,0.95166,0.92087,0.95978,0.70667,1.0864,0.70779,0.01586,5.67313e-05,5.67313e-05,5.67313e-05
99,2925.69,0.07046,0.03253,0.00097,0.95032,0.92028,0.96017,0.70594,1.08673,0.70694,0.01586,4.25842e-05,4.25842e-05,4.25842e-05
100,2957.44,0.07057,0.03157,0.00096,0.95074,0.92172,0.96001,0.70686,1.08639,0.70669,0.01587,2.84371e-05,2.84371e-05,2.84371e-05
