epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,835.039,0.98494,0.57098,1.09935,0.9659,0.95374,0.97912,0.71001,1.02274,0.45964,1.05459,0.000848969,0.000848969,0.000848969
43,854.438,0.99795,0.5884,1.1092,0.96397,0.95863,0.97608,0.70554,1.02249,0.4605,1.05582,0.000834822,0.000834822,0.000834822
44,874.54,0.98615,0.57472,1.09669,0.9671,0.95965,0.97996,0.703,1.03233,0.46046,1.06465,0.000820675,0.000820675,0.000820675
45,893.885,0.98219,0.57093,1.09342,0.95877,0.95285,0.97517,0.69834,1.04011,0.47785,1.05622,0.000806528,0.000806528,0.000806528
46,913.263,0.97313,0.56771,1.09776,0.9687,0.96211,0.98099,0.71728,1.01046,0.44819,1.03361,0.00079238,0.00079238,0.00079238
47,933.108,0.97037,0.5561,1.0896,0.95944,0.96628,0.97883,0.71914,0.99594,0.45092,1.03286,0.000778233,0.000778233,0.000778233
48,952.687,0.96552,0.55456,1.08823,0.96127,0.96536,0.98011,0.72245,1.00867,0.44971,1.04217,0.000764086,0.000764086,0.000764086
49,972.12,0.96787,0.56407,1.09034,0.96201,0.96311,0.97952,0.71561,1.01694,0.4518,1.04844,0.000749939,0.000749939,0.000749939
50,991.655,0.95046,0.54794,1.08428,0.96282,0.9661,0.97656,0.71456,1.01588,0.44361,1.05062,0.000735792,0.000735792,0.000735792
51,1011.75,0.95767,0.54439,1.08537,0.9749,0.97379,0.98132,0.72212,0.99171,0.42961,1.03574,0.000721645,0.000721645,0.000721645
52,1031.01,0.95556,0.54994,1.08422,0.973,0.96493,0.9805,0.71682,1.00277,0.4347,1.04039,0.000707498,0.000707498,0.000707498
53,1050.45,0.93688,0.52998,1.08124,0.97538,0.95685,0.97812,0.7209,1.00289,0.44141,1.0367,0.000693351,0.000693351,0.000693351
54,1070.15,0.93706,0.53568,1.07996,0.97188,0.96222,0.97896,0.72264,0.99226,0.42717,1.03434,0.000679204,0.000679204,0.000679204
55,1089.75,0.94117,0.53479,1.08128,0.96735,0.9642,0.98075,0.71476,1.00425,0.42946,1.03835,0.000665057,0.000665057,0.000665057
56,1109.3,0.92283,0.51855,1.06628,0.97072,0.95824,0.97941,0.7172,1.00434,0.43605,1.04175,0.000650909,0.000650909,0.000650909
57,1129.01,0.92637,0.52123,1.07045,0.97765,0.95954,0.98397,0.7276,0.9872,0.4248,1.02681,0.000636762,0.000636762,0.000636762
58,1148.32,0.92478,0.522,1.07131,0.97359,0.95386,0.98118,0.72396,0.99896,0.42757,1.03572,0.000622615,0.000622615,0.000622615
59,1167.9,0.92205,0.51555,1.0732,0.97052,0.9626,0.98011,0.72323,0.99445,0.42673,1.03023,0.000608468,0.000608468,0.000608468
60,1187.68,0.91148,0.5167,1.06783,0.96759,0.966,0.98201,0.73182,0.98665,0.41573,1.03019,0.000594321,0.000594321,0.000594321
61,1207.09,0.91834,0.52211,1.06971,0.97333,0.95713,0.98118,0.72848,0.98703,0.42003,1.02887,0.000580174,0.000580174,0.000580174
62,1226.87,0.90661,0.50663,1.07117,0.97262,0.96159,0.98037,0.7322,0.98562,0.42075,1.02618,0.000566027,0.000566027,0.000566027
63,1246.75,0.90492,0.50045,1.06089,0.97418,0.96175,0.98089,0.72901,0.98657,0.41873,1.02587,0.00055188,0.00055188,0.00055188
64,1266.25,0.90236,0.50111,1.0618,0.96581,0.95944,0.97911,0.7282,0.98158,0.42466,1.02993,0.000537733,0.000537733,0.000537733
65,1285.59,0.8931,0.49389,1.06082,0.97973,0.96401,0.97991,0.72725,0.98439,0.42151,1.0229,0.000523586,0.000523586,0.000523586
66,1305.85,0.89033,0.49151,1.05668,0.97912,0.95712,0.98078,0.72381,0.98757,0.42291,1.03097,0.000509438,0.000509438,0.000509438
67,1325.09,0.8905,0.48877,1.05737,0.9687,0.9592,0.98183,0.72474,0.98911,0.41664,1.02905,0.000495291,0.000495291,0.000495291
68,1344.41,0.8928,0.48525,1.05205,0.97382,0.95524,0.98189,0.72389,0.99442,0.4202,1.03308,0.000481144,0.000481144,0.000481144
69,1364.12,0.88926,0.48715,1.05831,0.9759,0.95814,0.97979,0.72599,0.9929,0.41425,1.03206,0.000466997,0.000466997,0.000466997
70,1383.65,0.87307,0.47612,1.04877,0.9653,0.96262,0.97651,0.72439,0.97681,0.41484,1.01875,0.00045285,0.00045285,0.00045285
71,1403.1,0.87238,0.48126,1.04658,0.96469,0.96186,0.97811,0.72576,0.97814,0.41483,1.02405,0.000438703,0.000438703,0.000438703
72,1422.81,0.87543,0.48166,1.05037,0.97237,0.95733,0.98014,0.73139,0.98134,0.40889,1.02437,0.000424556,0.000424556,0.000424556
73,1442.31,0.86129,0.4732,1.04551,0.97124,0.9686,0.98158,0.73114,0.98421,0.40666,1.02491,0.000410409,0.000410409,0.000410409
74,1461.79,0.86137,0.47343,1.04068,0.97771,0.96904,0.98309,0.72859,0.98593,0.40242,1.03259,0.000396262,0.000396262,0.000396262
75,1481.34,0.8574,0.47439,1.04563,0.96404,0.96962,0.98084,0.73225,0.98303,0.40534,1.03047,0.000382115,0.000382115,0.000382115
76,1500.9,0.85466,0.46084,1.04259,0.971,0.96351,0.97635,0.73228,0.97456,0.40662,1.02538,0.000367967,0.000367967,0.000367967
77,1520.56,0.86334,0.46649,1.04668,0.97722,0.95781,0.97952,0.72774,0.98389,0.40288,1.03124,0.00035382,0.00035382,0.00035382
78,1539.91,0.84744,0.46039,1.04096,0.97776,0.95933,0.98067,0.7326,0.98831,0.40183,1.03023,0.000339673,0.000339673,0.000339673
79,1559.5,0.83757,0.45363,1.03392,0.97005,0.96543,0.98165,0.73089,0.9869,0.40639,1.02849,0.000325526,0.000325526,0.000325526
80,1578.85,0.84477,0.45642,1.03728,0.97575,0.9672,0.98028,0.73025,0.98123,0.40386,1.02089,0.000311379,0.000311379,0.000311379
81,1598.67,0.83538,0.44841,1.03395,0.97614,0.96455,0.98019,0.73444,0.98729,0.40153,1.02713,0.000297232,0.000297232,0.000297232
82,1618.39,0.82935,0.45574,1.03013,0.97488,0.96699,0.9813,0.73301,0.98421,0.40122,1.02983,0.000283085,0.000283085,0.000283085
