epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
38,818.429,0.31602,0.22815,0.77573,0.92382,0.87664,0.94316,0.61607,1.27593,0.80276,1.30773,0.000905557,0.000905557,0.000905557
39,839.579,0.30758,0.22199,0.77176,0.91279,0.8864,0.94195,0.61735,1.2479,0.72679,1.29992,0.00089141,0.00089141,0.00089141
40,860.754,0.3001,0.21597,0.76934,0.9261,0.87542,0.94064,0.60482,1.28554,0.79349,1.32642,0.000877263,0.000877263,0.000877263
41,881.912,0.28921,0.21147,0.7673,0.94013,0.88208,0.9461,0.63221,1.22922,0.69758,1.28095,0.000863116,0.000863116,0.000863116
42,902.977,0.28892,0.20886,0.76732,0.91035,0.87977,0.93983,0.60092,1.29332,0.79979,1.34564,0.000848969,0.000848969,0.000848969
43,924.053,0.27759,0.2037,0.76447,0.90059,0.84173,0.92496,0.58667,1.30185,0.97228,1.35209,0.000834822,0.000834822,0.000834822
44,945.195,0.27034,0.20162,0.7626,0.91279,0.90125,0.94275,0.60701,1.27849,0.75745,1.34166,0.000820675,0.000820675,0.000820675
45,966.367,0.26084,0.19647,0.76053,0.91385,0.87858,0.93955,0.60311,1.27207,0.78586,1.33349,0.000806528,0.000806528,0.000806528
46,987.496,0.25541,0.19221,0.75946,0.90933,0.88383,0.93887,0.61936,1.24182,0.78157,1.30436,0.00079238,0.00079238,0.00079238
47,1008.62,0.24747,0.18966,0.7573,0.90968,0.88264,0.94098,0.60993,1.28631,0.80852,1.35712,0.000778233,0.000778233,0.000778233
48,1029.85,0.24197,0.18957,0.75692,0.90684,0.84259,0.91888,0.5748,1.33285,0.99289,1.40186,0.000764086,0.000764086,0.000764086
49,1051.24,0.24193,0.18366,0.75666,0.90556,0.84732,0.92678,0.59306,1.31081,0.97437,1.36545,0.000749939,0.000749939,0.000749939
50,1072.46,0.23379,0.17928,0.75421,0.91314,0.89943,0.94957,0.62035,1.25708,0.6992,1.33607,0.000735792,0.000735792,0.000735792
51,1093.61,0.22251,0.17447,0.75251,0.90598,0.88926,0.94407,0.60365,1.28492,0.79096,1.36302,0.000721645,0.000721645,0.000721645
52,1114.76,0.21866,0.17045,0.75154,0.91862,0.87528,0.93825,0.60474,1.28097,0.78853,1.35637,0.000707498,0.000707498,0.000707498
53,1135.99,0.21085,0.16734,0.75025,0.92544,0.89935,0.94725,0.62446,1.24416,0.72386,1.32594,0.000693351,0.000693351,0.000693351
54,1157.27,0.2093,0.16612,0.75074,0.90977,0.89004,0.94185,0.60659,1.25943,0.74147,1.33788,0.000679204,0.000679204,0.000679204
55,1178.35,0.2063,0.16231,0.74976,0.91277,0.88857,0.94069,0.61351,1.26606,0.74415,1.35127,0.000665057,0.000665057,0.000665057
56,1199.45,0.19597,0.15788,0.74742,0.91441,0.87508,0.93669,0.60805,1.27484,0.85485,1.361,0.000650909,0.000650909,0.000650909
57,1220.5,0.19127,0.1535,0.74682,0.89875,0.86906,0.92582,0.60056,1.28203,0.88867,1.37052,0.000636762,0.000636762,0.000636762
58,1241.56,0.1856,0.15079,0.74635,0.90584,0.84569,0.91713,0.58986,1.28503,1.04033,1.3727,0.000622615,0.000622615,0.000622615
59,1262.67,0.18594,0.1505,0.74545,0.91346,0.90751,0.95207,0.63539,1.22789,0.70972,1.32336,0.000608468,0.000608468,0.000608468
60,1283.82,0.18395,0.14833,0.74496,0.91832,0.86237,0.93343,0.60431,1.27727,0.82712,1.36793,0.000594321,0.000594321,0.000594321
61,1305.17,0.17765,0.14501,0.7441,0.92997,0.88913,0.94575,0.62576,1.23396,0.74642,1.32599,0.000580174,0.000580174,0.000580174
62,1326.57,0.1713,0.1409,0.74322,0.93667,0.87052,0.94988,0.62796,1.24041,0.72389,1.33313,0.000566027,0.000566027,0.000566027
63,1347.74,0.16935,0.13908,0.74384,0.906,0.87652,0.93493,0.60317,1.28985,0.84743,1.38307,0.00055188,0.00055188,0.00055188
64,1368.92,0.16486,0.13725,0.74267,0.90144,0.87725,0.93993,0.61172,1.26851,0.82294,1.37137,0.000537733,0.000537733,0.000537733
65,1390.1,0.16489,0.13688,0.74244,0.9167,0.8836,0.94357,0.62424,1.24805,0.80095,1.3427,0.000523586,0.000523586,0.000523586
66,1411.18,0.15691,0.13178,0.74229,0.92126,0.87136,0.94192,0.61403,1.26509,0.80953,1.36743,0.000509438,0.000509438,0.000509438
67,1432.26,0.1525,0.13004,0.74141,0.89983,0.881,0.94166,0.61185,1.26868,0.82585,1.37295,0.000495291,0.000495291,0.000495291
68,1453.52,0.14816,0.12615,0.74004,0.91714,0.87428,0.94655,0.62595,1.23758,0.76015,1.34242,0.000481144,0.000481144,0.000481144
69,1474.59,0.14513,0.12495,0.73952,0.91219,0.88614,0.94887,0.62732,1.24136,0.78496,1.34634,0.000466997,0.000466997,0.000466997
70,1495.68,0.14135,0.1229,0.7396,0.9133,0.87715,0.94605,0.62345,1.24992,0.81156,1.35502,0.00045285,0.00045285,0.00045285
71,1516.81,0.1366,0.11933,0.73883,0.91496,0.88875,0.95121,0.62756,1.23784,0.7593,1.34555,0.000438703,0.000438703,0.000438703
72,1537.88,0.12905,0.11451,0.73724,0.94041,0.86128,0.94714,0.62306,1.24981,0.79857,1.35941,0.000424556,0.000424556,0.000424556
73,1558.92,0.12932,0.11473,0.73933,0.923,0.87549,0.94562,0.6236,1.24358,0.78826,1.35828,0.000410409,0.000410409,0.000410409
74,1580.15,0.12529,0.11204,0.73752,0.93056,0.87462,0.95034,0.62226,1.24542,0.7726,1.36029,0.000396262,0.000396262,0.000396262
75,1601.38,0.11968,0.10872,0.73699,0.90027,0.88496,0.94428,0.61987,1.25282,0.79027,1.36869,0.000382115,0.000382115,0.000382115
76,1622.63,0.11895,0.10737,0.73683,0.9208,0.87489,0.94582,0.61544,1.25804,0.79255,1.37647,0.000367967,0.000367967,0.000367967
77,1643.82,0.11616,0.10518,0.73702,0.90846,0.88109,0.94606,0.62052,1.24891,0.80041,1.37012,0.00035382,0.00035382,0.00035382
78,1664.93,0.11266,0.10269,0.73673,0.91934,0.87953,0.94874,0.62084,1.24958,0.79503,1.37076,0.000339673,0.000339673,0.000339673
79,1686.12,0.10732,0.10006,0.73591,0.93446,0.86263,0.94577,0.62339,1.24148,0.80062,1.36144,0.000325526,0.000325526,0.000325526
80,1707.28,0.10629,0.09974,0.73581,0.92765,0.87178,0.94855,0.62121,1.24745,0.76607,1.37331,0.000311379,0.000311379,0.000311379
81,1728.43,0.101,0.09544,0.73538,0.89885,0.88427,0.94608,0.6207,1.25614,0.82267,1.37955,0.000297232,0.000297232,0.000297232
82,1749.53,0.10076,0.09497,0.73538,0.91242,0.87617,0.94662,0.62178,1.25077,0.79251,1.38166,0.000283085,0.000283085,0.000283085
83,1770.78,0.0957,0.09174,0.73474,0.90554,0.88367,0.94388,0.61757,1.24863,0.82481,1.37874,0.000268938,0.000268938,0.000268938
84,1791.91,0.09465,0.09092,0.73489,0.89207,0.88377,0.93888,0.61321,1.26718,0.85299,1.39997,0.000254791,0.000254791,0.000254791
85,1813.09,0.09078,0.08858,0.73464,0.89449,0.89528,0.945,0.62307,1.24436,0.8029,1.37491,0.000240644,0.000240644,0.000240644
86,1834.25,0.08814,0.08665,0.73414,0.89551,0.88702,0.94177,0.61634,1.25378,0.8376,1.38418,0.000226497,0.000226497,0.000226497
87,1855.34,0.08413,0.08468,0.73439,0.89794,0.88541,0.9395,0.6152,1.2582,0.86113,1.3924,0.000212349,0.000212349,0.000212349
88,1876.37,0.08265,0.08255,0.73416,0.91666,0.87301,0.94454,0.62295,1.24591,0.81752,1.37873,0.000198202,0.000198202,0.000198202
89,1897.58,0.07874,0.08014,0.73306,0.89519,0.88257,0.94309,0.61846,1.25497,0.8526,1.3845,0.000184055,0.000184055,0.000184055
90,1918.92,0.07633,0.07838,0.73328,0.89788,0.88285,0.9442,0.62021,1.2506,0.83413,1.38384,0.000169908,0.000169908,0.000169908
91,2000.95,0.07551,0.07736,0.73346,0.90869,0.88419,0.94549,0.62189,1.24716,0.81891,1.38308,0.000155761,0.000155761,0.000155761
92,2022.48,0.07021,0.07455,0.73377,0.91085,0.8726,0.94209,0.61665,1.2538,0.8514,1.3884,0.000141614,0.000141614,0.000141614
93,2043.68,0.0696,0.07375,0.73317,0.91434,0.87035,0.94289,0.61776,1.25453,0.84016,1.38909,0.000127467,0.000127467,0.000127467
94,2064.9,0.06682,0.07187,0.73366,0.90321,0.8785,0.94035,0.61463,1.25917,0.87212,1.39666,0.00011332,0.00011332,0.00011332
95,2086.11,0.06437,0.06978,0.73312,0.90544,0.87456,0.93845,0.61086,1.26507,0.88422,1.40272,9.91726e-05,9.91726e-05,9.91726e-05
96,2107.29,0.06213,0.06794,0.73329,0.91985,0.86607,0.94394,0.61698,1.2582,0.86921,1.39867,8.50255e-05,8.50255e-05,8.50255e-05
97,2128.49,0.06014,0.06725,0.73329,0.89382,0.88731,0.94116,0.61545,1.25799,0.86913,1.39879,7.08784e-05,7.08784e-05,7.08784e-05
98,2149.96,0.05784,0.06503,0.73237,0.89454,0.883,0.94083,0.61528,1.25991,0.88003,1.40157,5.67313e-05,5.67313e-05,5.67313e-05
99,2171.21,0.05556,0.0633,0.73178,0.89519,0.88081,0.94033,0.61475,1.26141,0.89287,1.40375,4.25842e-05,4.25842e-05,4.25842e-05
100,2192.45,0.05444,0.06257,0.73325,0.90311,0.87785,0.93917,0.61308,1.26162,0.89682,1.40531,2.84371e-05,2.84371e-05,2.84371e-05
