epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,411.976,0.81646,0.48749,1.53736,0.84092,0.75687,0.84867,0.57422,2.47707,1.43372,2.36349,0.000866375,0.000866375,0.000866375
33,424.733,0.79461,0.47872,1.53206,0.8112,0.75902,0.83245,0.55435,2.50832,1.44365,2.37886,0.000854,0.000854,0.000854
34,437.415,0.77787,0.46046,1.52852,0.84797,0.74073,0.84348,0.57397,2.49403,1.45593,2.34116,0.000841625,0.000841625,0.000841625
35,450.131,0.74303,0.44505,1.52039,0.85772,0.77732,0.85524,0.57349,2.45045,1.46012,2.36367,0.00082925,0.00082925,0.00082925
36,462.865,0.71973,0.42736,1.51669,0.85045,0.7472,0.84627,0.57216,2.46773,1.50483,2.35411,0.000816875,0.000816875,0.000816875
37,475.565,0.69815,0.41284,1.51369,0.84818,0.73222,0.85265,0.57172,2.48995,1.5411,2.37205,0.0008045,0.0008045,0.0008045
38,488.246,0.69126,0.41699,1.50987,0.80204,0.81461,0.85675,0.56422,2.50885,1.54313,2.37783,0.000792125,0.000792125,0.000792125
39,500.984,0.65067,0.40705,1.50181,0.82969,0.75017,0.85191,0.57337,2.46825,1.48761,2.36569,0.00077975,0.00077975,0.00077975
40,513.665,0.65022,0.39593,1.49949,0.75204,0.81743,0.81814,0.53621,2.48533,1.78511,2.40254,0.000767375,0.000767375,0.000767375
41,526.37,0.61827,0.36986,1.49301,0.82636,0.75807,0.8502,0.56384,2.46826,1.4025,2.37545,0.000755,0.000755,0.000755
42,539.102,0.6149,0.36744,1.49101,0.78702,0.83222,0.83941,0.56617,2.48985,1.52378,2.38952,0.000742625,0.000742625,0.000742625
43,551.77,0.59362,0.35695,1.48808,0.8345,0.8116,0.86813,0.57993,2.47595,1.39068,2.40043,0.00073025,0.00073025,0.00073025
44,564.499,0.59025,0.36722,1.48641,0.84835,0.79694,0.85205,0.57082,2.46903,1.47601,2.36738,0.000717875,0.000717875,0.000717875
45,577.188,0.55199,0.33919,1.47959,0.82701,0.79086,0.83358,0.56567,2.45626,1.47313,2.38354,0.0007055,0.0007055,0.0007055
46,589.871,0.51874,0.32565,1.47682,0.83372,0.78218,0.84783,0.576,2.44113,1.50305,2.36062,0.000693125,0.000693125,0.000693125
47,602.614,0.51673,0.32244,1.47414,0.87508,0.77003,0.86571,0.58559,2.46226,1.43021,2.38873,0.00068075,0.00068075,0.00068075
48,615.286,0.5097,0.31915,1.4723,0.85028,0.77627,0.84286,0.56533,2.4516,1.51324,2.36769,0.000668375,0.000668375,0.000668375
49,627.972,0.50791,0.31009,1.47344,0.87614,0.74377,0.84714,0.56353,2.48321,1.56265,2.39865,0.000656,0.000656,0.000656
50,640.703,0.47967,0.2989,1.46799,0.82341,0.75128,0.80969,0.54585,2.45005,1.62582,2.3861,0.000643625,0.000643625,0.000643625
51,653.356,0.48165,0.29706,1.4684,0.81327,0.80597,0.83663,0.5653,2.47022,1.52886,2.39681,0.00063125,0.00063125,0.00063125
52,666.033,0.44815,0.27925,1.46309,0.84379,0.78136,0.84983,0.57591,2.47232,1.47617,2.40914,0.000618875,0.000618875,0.000618875
53,678.815,0.44828,0.28102,1.46462,0.80696,0.78046,0.81203,0.54957,2.48519,1.64804,2.41009,0.0006065,0.0006065,0.0006065
54,691.457,0.43724,0.27911,1.46148,0.86239,0.73097,0.82101,0.55426,2.46782,1.52721,2.39748,0.000594125,0.000594125,0.000594125
55,704.125,0.43722,0.27187,1.46007,0.76037,0.80233,0.81401,0.54343,2.50178,1.62895,2.42473,0.00058175,0.00058175,0.00058175
56,716.837,0.41548,0.26485,1.458,0.81264,0.81668,0.82106,0.55498,2.45521,1.57942,2.41147,0.000569375,0.000569375,0.000569375
57,729.523,0.3995,0.24997,1.45592,0.80117,0.80273,0.83441,0.55768,2.47052,1.59292,2.40654,0.000557,0.000557,0.000557
58,742.257,0.39257,0.24832,1.45428,0.84414,0.75163,0.83062,0.56819,2.46069,1.56374,2.41159,0.000544625,0.000544625,0.000544625
59,754.922,0.3838,0.24101,1.45328,0.78616,0.82674,0.83376,0.5654,2.44282,1.59024,2.40761,0.00053225,0.00053225,0.00053225
60,767.552,0.38374,0.23888,1.45492,0.80317,0.77947,0.82084,0.55846,2.4513,1.59348,2.39174,0.000519875,0.000519875,0.000519875
61,780.306,0.37289,0.23521,1.45228,0.80346,0.80036,0.84159,0.57053,2.44761,1.66819,2.41119,0.0005075,0.0005075,0.0005075
62,792.963,0.35243,0.22917,1.45186,0.8028,0.79064,0.82575,0.5643,2.46963,1.69297,2.40357,0.000495125,0.000495125,0.000495125
63,805.624,0.35421,0.22995,1.44903,0.80159,0.80716,0.82155,0.56299,2.46653,1.68053,2.42262,0.00048275,0.00048275,0.00048275
64,818.36,0.34206,0.21815,1.44832,0.81892,0.77967,0.83208,0.5629,2.47489,1.63047,2.44175,0.000470375,0.000470375,0.000470375
65,831.045,0.33955,0.21696,1.44801,0.87319,0.74314,0.84386,0.57462,2.4604,1.61342,2.40845,0.000458,0.000458,0.000458
66,843.75,0.32858,0.20893,1.44772,0.78891,0.82097,0.83676,0.57005,2.47607,1.6393,2.42663,0.000445625,0.000445625,0.000445625
67,856.421,0.31753,0.20397,1.44592,0.7916,0.8127,0.82783,0.56557,2.46664,1.69518,2.43498,0.00043325,0.00043325,0.00043325
68,869.066,0.31476,0.20153,1.4446,0.82022,0.78035,0.84684,0.57794,2.46737,1.63008,2.42723,0.000420875,0.000420875,0.000420875
69,881.81,0.30911,0.20062,1.44435,0.78481,0.78708,0.81828,0.55298,2.45089,1.72536,2.43227,0.0004085,0.0004085,0.0004085
70,894.476,0.29321,0.1929,1.4436,0.78998,0.82498,0.84094,0.57817,2.471,1.63896,2.42397,0.000396125,0.000396125,0.000396125
71,907.161,0.27644,0.18484,1.44262,0.78838,0.81224,0.82851,0.56363,2.4542,1.70697,2.42205,0.00038375,0.00038375,0.00038375
72,919.876,0.26811,0.18111,1.44083,0.83489,0.78529,0.83898,0.57576,2.45041,1.64153,2.42406,0.000371375,0.000371375,0.000371375
73,932.545,0.27107,0.17955,1.44082,0.83319,0.75881,0.83297,0.57213,2.45534,1.72065,2.42915,0.000359,0.000359,0.000359
74,945.26,0.26542,0.17559,1.44031,0.83455,0.78722,0.8349,0.57151,2.46778,1.6819,2.42733,0.000346625,0.000346625,0.000346625
75,957.927,0.25952,0.17673,1.44034,0.78271,0.82527,0.83552,0.5738,2.45241,1.71417,2.42642,0.00033425,0.00033425,0.00033425
76,970.559,0.24488,0.16779,1.43805,0.83897,0.76435,0.83096,0.56661,2.45162,1.70849,2.43151,0.000321875,0.000321875,0.000321875
77,983.352,0.23954,0.16476,1.43763,0.86513,0.76333,0.84109,0.57637,2.45984,1.66156,2.43336,0.0003095,0.0003095,0.0003095
78,995.97,0.23195,0.1614,1.43803,0.78849,0.82792,0.84539,0.57923,2.44617,1.69554,2.43739,0.000297125,0.000297125,0.000297125
79,1008.62,0.23199,0.16073,1.43774,0.7915,0.80899,0.83411,0.57211,2.44956,1.71102,2.43719,0.00028475,0.00028475,0.00028475
80,1021.32,0.22415,0.15307,1.43634,0.81555,0.79502,0.83442,0.57353,2.44748,1.70469,2.42928,0.000272375,0.000272375,0.000272375
81,1033.97,0.21337,0.149,1.43625,0.77911,0.83414,0.8416,0.57946,2.45626,1.72992,2.44219,0.00026,0.00026,0.00026
82,1046.7,0.2103,0.1491,1.43548,0.81407,0.79801,0.8412,0.57617,2.44801,1.70816,2.4407,0.000247625,0.000247625,0.000247625
83,1059.36,0.19809,0.14206,1.43598,0.8089,0.80499,0.83727,0.57216,2.44262,1.74448,2.43441,0.00023525,0.00023525,0.00023525
84,1071.99,0.19108,0.13886,1.43492,0.79076,0.81967,0.83934,0.57834,2.44964,1.72931,2.44295,0.000222875,0.000222875,0.000222875
85,1084.7,0.18509,0.13545,1.43439,0.8453,0.75642,0.84103,0.57723,2.45234,1.75877,2.44821,0.0002105,0.0002105,0.0002105
86,1097.35,0.18353,0.13328,1.43435,0.80962,0.81169,0.83971,0.57278,2.44938,1.7392,2.44546,0.000198125,0.000198125,0.000198125
87,1110.01,0.18133,0.1318,1.43391,0.80326,0.803,0.84593,0.57765,2.45134,1.77268,2.45163,0.00018575,0.00018575,0.00018575
88,1122.74,0.17078,0.12724,1.43318,0.82868,0.79464,0.84319,0.58052,2.44106,1.77801,2.45325,0.000173375,0.000173375,0.000173375
89,1135.45,0.16136,0.12212,1.43121,0.79445,0.82896,0.84573,0.58086,2.44488,1.79083,2.44738,0.000161,0.000161,0.000161
90,1148.18,0.15978,0.12004,1.43257,0.84324,0.77711,0.84014,0.57674,2.44871,1.80902,2.45279,0.000148625,0.000148625,0.000148625
91,1185.2,0.15481,0.11604,1.43234,0.84076,0.77358,0.84005,0.57731,2.44614,1.7845,2.45635,0.00013625,0.00013625,0.00013625
92,1197.92,0.14654,0.11275,1.43253,0.83052,0.7719,0.83682,0.57567,2.45186,1.79719,2.45916,0.000123875,0.000123875,0.000123875
93,1210.72,0.14196,0.11018,1.4319,0.78426,0.80571,0.83604,0.57371,2.44008,1.82852,2.4496,0.0001115,0.0001115,0.0001115
94,1223.45,0.13616,0.10728,1.43172,0.84062,0.75608,0.83573,0.57523,2.44699,1.81053,2.45711,9.9125e-05,9.9125e-05,9.9125e-05
95,1236.23,0.1314,0.10517,1.43162,0.79045,0.80766,0.83546,0.57502,2.44542,1.82515,2.45323,8.675e-05,8.675e-05,8.675e-05
96,1249.01,0.12167,0.09928,1.4307,0.79322,0.81639,0.84113,0.57932,2.44201,1.82548,2.4531,7.4375e-05,7.4375e-05,7.4375e-05
97,1261.79,0.11769,0.0963,1.43088,0.79078,0.81149,0.83796,0.5766,2.44311,1.85205,2.4551,6.2e-05,6.2e-05,6.2e-05
98,1274.72,0.11369,0.09521,1.43095,0.78014,0.82453,0.84061,0.58129,2.44118,1.85363,2.45752,4.9625e-05,4.9625e-05,4.9625e-05
99,1287.44,0.11,0.09241,1.43126,0.83491,0.77132,0.83768,0.57625,2.44266,1.84474,2.45429,3.725e-05,3.725e-05,3.725e-05
100,1300.14,0.1056,0.0899,1.43021,0.84285,0.7766,0.83898,0.57801,2.44218,1.85963,2.45364,2.4875e-05,2.4875e-05,2.4875e-05
