epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
3,169.33,1.60048,2.03343,1.74002,0.81423,0.29034,0.32962,0.13332,2.17901,2.1647,2.14637,0.00122117,0.00122117,0.00122117
4,219.64,1.61011,1.75147,1.74126,0.67204,0.26659,0.36863,0.15371,2.06202,3.00386,2.15079,0.00121287,0.00121287,0.00121287
5,275.951,1.5654,1.53539,1.70524,0.64816,0.66015,0.67775,0.32609,1.65783,1.41811,1.691,0.0012005,0.0012005,0.0012005
6,358.72,1.5426,1.42681,1.69031,0.68449,0.72083,0.75533,0.37909,1.56903,1.07185,1.57804,0.00118812,0.00118812,0.00118812
7,442.342,1.50066,1.333,1.65009,0.77532,0.77594,0.82074,0.45745,1.42923,0.95417,1.48088,0.00117575,0.00117575,0.00117575
8,526.389,1.46372,1.25455,1.61233,0.82041,0.6501,0.75118,0.40575,1.49804,1.01349,1.54637,0.00116337,0.00116337,0.00116337
9,610.722,1.4969,1.26232,1.64174,0.74274,0.75299,0.80597,0.44511,1.46797,0.89789,1.4859,0.001151,0.001151,0.001151
10,694.971,1.43203,1.19384,1.57954,0.78394,0.68453,0.76459,0.41413,1.44767,1.02228,1.51773,0.00113863,0.00113863,0.00113863
11,779.138,1.4234,1.15893,1.58537,0.67075,0.78771,0.80027,0.45571,1.41496,0.88098,1.49858,0.00112625,0.00112625,0.00112625
12,862.8,1.4115,1.12124,1.57493,0.81842,0.77607,0.85168,0.42805,1.58307,0.95015,1.58369,0.00111388,0.00111388,0.00111388
13,947.14,1.40163,1.09969,1.55481,0.87857,0.82806,0.89396,0.53277,1.3945,0.77586,1.43018,0.0011015,0.0011015,0.0011015
14,1031.89,1.36927,1.0576,1.53919,0.9107,0.83453,0.91374,0.54561,1.28958,0.72676,1.42075,0.00108913,0.00108913,0.00108913
15,1116.78,1.3794,1.09037,1.54055,0.90301,0.7704,0.88649,0.52234,1.31534,0.76126,1.4144,0.00107675,0.00107675,0.00107675
16,1200.86,1.33175,1.03388,1.52394,0.87698,0.8462,0.90476,0.53765,1.37609,0.79869,1.44621,0.00106437,0.00106437,0.00106437
17,1284.56,1.35053,1.02059,1.52615,0.86346,0.74955,0.85472,0.49768,1.32761,0.7961,1.40507,0.001052,0.001052,0.001052
18,1367.36,1.31287,1.01046,1.5031,0.87203,0.82767,0.89093,0.52873,1.37807,0.7484,1.39978,0.00103962,0.00103962,0.00103962
19,1450.58,1.35695,1.00957,1.53012,0.86307,0.845,0.8965,0.53745,1.31515,0.76183,1.38446,0.00102725,0.00102725,0.00102725
20,1534.69,1.32979,0.98674,1.51092,0.87349,0.79153,0.88371,0.54051,1.28734,0.75422,1.38251,0.00101488,0.00101488,0.00101488
21,1618.86,1.34845,0.9821,1.53113,0.82309,0.92941,0.9259,0.57917,1.28012,0.68663,1.34302,0.0010025,0.0010025,0.0010025
22,1702.41,1.29546,0.94171,1.48095,0.93197,0.82989,0.91244,0.56969,1.29952,0.701,1.37884,0.000990125,0.000990125,0.000990125
23,1786.91,1.29189,0.94056,1.47985,0.88421,0.85191,0.90218,0.57528,1.21947,0.67547,1.33919,0.00097775,0.00097775,0.00097775
24,1870.27,1.29271,0.92379,1.47452,0.90146,0.89858,0.92601,0.5998,1.23305,0.63224,1.31421,0.000965375,0.000965375,0.000965375
25,1961.91,1.26064,0.88843,1.46301,0.91685,0.8404,0.90992,0.59495,1.20572,0.65772,1.32196,0.000953,0.000953,0.000953
26,2056.92,1.28274,0.91768,1.47053,0.96164,0.88061,0.94017,0.60938,1.1929,0.61518,1.30325,0.000940625,0.000940625,0.000940625
27,2140.71,1.25129,0.87354,1.44838,0.94661,0.87696,0.93093,0.5829,1.3211,0.65714,1.36226,0.00092825,0.00092825,0.00092825
28,2224.04,1.27009,0.87744,1.45116,0.91153,0.88875,0.90357,0.57416,1.23727,0.6471,1.34803,0.000915875,0.000915875,0.000915875
29,2307.35,1.24221,0.86892,1.44542,0.87241,0.88594,0.91483,0.57564,1.26351,0.67425,1.34887,0.0009035,0.0009035,0.0009035
