epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1473.01,0.969,0.55824,1.28102,0.96131,0.96548,0.97938,0.71512,1.00222,0.44351,1.29616,0.000848969,0.000848969,0.000848969
43,1514.34,1.00191,0.5742,1.31483,0.96289,0.96071,0.98097,0.70996,1.01481,0.45661,1.30936,0.000834822,0.000834822,0.000834822
44,1555.51,0.98385,0.57123,1.29158,0.94248,0.95183,0.97468,0.70882,1.03505,0.4681,1.32522,0.000820675,0.000820675,0.000820675
45,1596.76,0.97594,0.56537,1.29344,0.95804,0.95824,0.97807,0.71009,1.02688,0.45111,1.31217,0.000806528,0.000806528,0.000806528
46,1638.06,0.97123,0.55673,1.2863,0.96247,0.96416,0.98113,0.70916,1.0117,0.44584,1.32099,0.00079238,0.00079238,0.00079238
47,1679.49,0.96823,0.54093,1.28445,0.96564,0.95923,0.97913,0.72049,1.00259,0.43469,1.31308,0.000778233,0.000778233,0.000778233
48,1720.88,0.9643,0.54125,1.28647,0.96518,0.9605,0.98259,0.72693,0.99833,0.42017,1.30059,0.000764086,0.000764086,0.000764086
49,1762.2,0.94942,0.5455,1.2784,0.96892,0.95974,0.97822,0.72367,0.98043,0.42435,1.29063,0.000749939,0.000749939,0.000749939
50,1803.45,0.948,0.53703,1.27627,0.96758,0.95428,0.97842,0.72751,0.98337,0.4222,1.29763,0.000735792,0.000735792,0.000735792
51,1844.78,0.95359,0.53597,1.26836,0.97158,0.95765,0.98049,0.71528,1.00553,0.4345,1.33013,0.000721645,0.000721645,0.000721645
52,1886.02,0.95016,0.54056,1.26798,0.9647,0.9581,0.97763,0.72954,0.97545,0.43036,1.29273,0.000707498,0.000707498,0.000707498
53,1927.4,0.93513,0.52297,1.26764,0.96479,0.96446,0.98023,0.72333,0.99611,0.42466,1.32106,0.000693351,0.000693351,0.000693351
54,1968.58,0.93452,0.5267,1.26684,0.96383,0.9638,0.9812,0.72841,0.98034,0.42285,1.29986,0.000679204,0.000679204,0.000679204
55,2010.23,0.9401,0.52458,1.26956,0.96537,0.95932,0.97875,0.71788,0.99758,0.41634,1.3084,0.000665057,0.000665057,0.000665057
56,2051.4,0.92067,0.50986,1.2485,0.97471,0.95736,0.98164,0.72396,0.99479,0.41921,1.29566,0.000650909,0.000650909,0.000650909
57,2092.68,0.93427,0.51646,1.25708,0.96287,0.96893,0.9816,0.73121,0.96972,0.40875,1.29675,0.000636762,0.000636762,0.000636762
58,2133.77,0.92368,0.51661,1.25306,0.97514,0.96265,0.97885,0.72455,0.98983,0.40876,1.31189,0.000622615,0.000622615,0.000622615
59,2174.98,0.92253,0.50575,1.25759,0.96436,0.96907,0.97954,0.72561,0.98825,0.40635,1.30956,0.000608468,0.000608468,0.000608468
60,2215.64,0.91662,0.51106,1.25344,0.96505,0.96095,0.97982,0.72454,0.99021,0.41367,1.29648,0.000594321,0.000594321,0.000594321
61,2257.22,0.9134,0.50456,1.2488,0.97165,0.96128,0.97671,0.72174,0.99663,0.4178,1.32299,0.000580174,0.000580174,0.000580174
62,2298.48,0.90489,0.49955,1.25737,0.96736,0.96558,0.98165,0.73019,0.98977,0.40953,1.30325,0.000566027,0.000566027,0.000566027
63,2340.65,0.9041,0.49267,1.24402,0.96672,0.96179,0.98106,0.73278,0.98215,0.40892,1.29258,0.00055188,0.00055188,0.00055188
64,2382.51,0.90393,0.48723,1.24548,0.97464,0.96402,0.98082,0.73202,0.97642,0.39735,1.30535,0.000537733,0.000537733,0.000537733
65,2424.28,0.89091,0.48027,1.24459,0.97142,0.96432,0.9818,0.73042,0.98569,0.39831,1.29587,0.000523586,0.000523586,0.000523586
66,2465.86,0.89475,0.4748,1.24391,0.96848,0.96418,0.98325,0.73417,0.97007,0.39617,1.29518,0.000509438,0.000509438,0.000509438
67,2507.55,0.88897,0.48067,1.23826,0.97284,0.96615,0.98324,0.73741,0.97143,0.39179,1.27284,0.000495291,0.000495291,0.000495291
68,2549.31,0.89293,0.46922,1.22985,0.97532,0.95971,0.98148,0.72796,0.99074,0.39624,1.31124,0.000481144,0.000481144,0.000481144
69,2591.05,0.88584,0.47804,1.23806,0.97603,0.96088,0.98289,0.73216,0.98215,0.39151,1.29528,0.000466997,0.000466997,0.000466997
70,2632.52,0.87627,0.46115,1.22571,0.97055,0.96529,0.97945,0.7286,0.97996,0.39726,1.29454,0.00045285,0.00045285,0.00045285
71,2674.34,0.87692,0.4736,1.22477,0.96781,0.96733,0.9807,0.73566,0.96484,0.39697,1.28516,0.000438703,0.000438703,0.000438703
72,2715.64,0.87724,0.47087,1.22836,0.9708,0.96327,0.98091,0.72723,0.97466,0.39296,1.29059,0.000424556,0.000424556,0.000424556
73,2753.97,0.85889,0.45922,1.22348,0.9774,0.96492,0.98296,0.73622,0.98054,0.38861,1.28844,0.000410409,0.000410409,0.000410409
74,2782.67,0.86883,0.46321,1.21642,0.97646,0.96367,0.98222,0.73659,0.97856,0.39131,1.2937,0.000396262,0.000396262,0.000396262
75,2816.71,0.86097,0.46134,1.21975,0.97042,0.96593,0.98226,0.73676,0.96952,0.39184,1.28864,0.000382115,0.000382115,0.000382115
