epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,401.267,1.20302,0.73326,0.0141,0.91573,0.89124,0.94239,0.65969,1.13414,0.52379,0.01727,0.00123094,0.00123094,0.00123094
16,425.522,1.1817,0.71897,0.01402,0.90578,0.91107,0.95236,0.66337,1.11225,0.49828,0.01713,0.00121679,0.00121679,0.00121679
17,450.02,1.18032,0.71312,0.01401,0.95295,0.89718,0.9607,0.66767,1.15246,0.5005,0.01755,0.00120265,0.00120265,0.00120265
18,474.172,1.15136,0.67341,0.01356,0.90882,0.89316,0.95317,0.66585,1.13502,0.49868,0.01701,0.0011885,0.0011885,0.0011885
19,498.235,1.17361,0.69019,0.0138,0.89561,0.93574,0.95639,0.6809,1.09819,0.45713,0.01628,0.00117435,0.00117435,0.00117435
20,523.203,1.15115,0.68125,0.01367,0.9474,0.91399,0.96571,0.68011,1.08419,0.44676,0.01633,0.00116021,0.00116021,0.00116021
21,547.616,1.12682,0.65264,0.01302,0.94828,0.93333,0.97195,0.68918,1.06321,0.41022,0.01563,0.00114606,0.00114606,0.00114606
22,571.523,1.13748,0.659,0.01335,0.94494,0.90665,0.96385,0.68119,1.08927,0.45216,0.01632,0.00113191,0.00113191,0.00113191
23,595.93,1.12209,0.63712,0.01324,0.92268,0.89262,0.95327,0.68142,1.07046,0.48482,0.016,0.00111776,0.00111776,0.00111776
24,620.492,1.11825,0.63676,0.01306,0.93741,0.92157,0.96768,0.69228,1.1045,0.41994,0.01683,0.00110362,0.00110362,0.00110362
25,644.446,1.11895,0.62049,0.01285,0.93412,0.92375,0.96624,0.69825,1.07706,0.41647,0.01618,0.00108947,0.00108947,0.00108947
26,668.623,1.11729,0.61986,0.01302,0.93382,0.92274,0.9657,0.70161,1.0566,0.41868,0.0158,0.00107532,0.00107532,0.00107532
27,693.197,1.11134,0.60169,0.0129,0.92788,0.92785,0.96429,0.68702,1.0871,0.43245,0.01636,0.00106118,0.00106118,0.00106118
28,717.187,1.11096,0.61785,0.01282,0.92904,0.93439,0.96566,0.69412,1.07075,0.41719,0.01597,0.00104703,0.00104703,0.00104703
29,741.331,1.09961,0.58887,0.01262,0.94438,0.94033,0.97575,0.70805,1.05774,0.38109,0.01561,0.00103288,0.00103288,0.00103288
30,765.896,1.10116,0.57955,0.01272,0.93842,0.95147,0.96924,0.70238,1.05966,0.39316,0.01558,0.00101873,0.00101873,0.00101873
31,789.891,1.08733,0.58537,0.0125,0.94062,0.94047,0.97451,0.70238,1.04614,0.39215,0.01532,0.00100459,0.00100459,0.00100459
32,814.13,1.07823,0.57414,0.01247,0.95527,0.94584,0.97444,0.70446,1.06343,0.39516,0.01608,0.00099044,0.00099044,0.00099044
33,838.548,1.08014,0.56199,0.01247,0.95034,0.94327,0.97431,0.71618,1.03175,0.39303,0.01523,0.000976293,0.000976293,0.000976293
34,862.855,1.0745,0.57986,0.01247,0.9419,0.94543,0.97332,0.71251,1.02865,0.38437,0.0152,0.000962146,0.000962146,0.000962146
35,886.864,1.0604,0.57682,0.0121,0.94735,0.93962,0.96999,0.69545,1.07855,0.41903,0.01607,0.000947999,0.000947999,0.000947999
36,911.081,1.06255,0.56088,0.01218,0.95088,0.92489,0.97074,0.70924,1.04537,0.40026,0.01514,0.000933851,0.000933851,0.000933851
37,935.534,1.04043,0.55096,0.01204,0.95122,0.94914,0.97457,0.71472,1.06611,0.37848,0.01584,0.000919704,0.000919704,0.000919704
38,959.448,1.05245,0.5303,0.01221,0.95424,0.93967,0.97704,0.71475,1.0561,0.38173,0.01557,0.000905557,0.000905557,0.000905557
39,983.768,1.04798,0.55125,0.01217,0.93397,0.93586,0.97053,0.7114,1.04527,0.39305,0.01563,0.00089141,0.00089141,0.00089141
40,1008.63,1.02632,0.5357,0.0117,0.94644,0.93939,0.97225,0.71375,1.04495,0.39602,0.0154,0.000877263,0.000877263,0.000877263
41,1032.63,1.03388,0.52993,0.01174,0.94367,0.93657,0.97093,0.72522,1.01035,0.38666,0.01472,0.000863116,0.000863116,0.000863116
42,1057.02,1.02384,0.5179,0.01177,0.94417,0.94189,0.97246,0.71932,1.01839,0.37958,0.01483,0.000848969,0.000848969,0.000848969
43,1081.58,1.03952,0.53198,0.01188,0.9515,0.93691,0.97095,0.71803,1.01767,0.3853,0.01482,0.000834822,0.000834822,0.000834822
44,1105.64,1.00913,0.52493,0.01147,0.93791,0.93208,0.96861,0.70087,1.04446,0.41288,0.01524,0.000820675,0.000820675,0.000820675
45,1129.95,1.01179,0.52158,0.01146,0.94534,0.95215,0.97494,0.72271,1.03065,0.37698,0.01496,0.000806528,0.000806528,0.000806528
46,1154.24,1.01225,0.51827,0.01143,0.96075,0.92827,0.97228,0.71703,1.01604,0.38931,0.01477,0.00079238,0.00079238,0.00079238
47,1178.18,1.00755,0.5088,0.01128,0.95959,0.93855,0.97668,0.72898,1.0288,0.37327,0.01521,0.000778233,0.000778233,0.000778233
48,1202.57,1.00504,0.50532,0.01128,0.95676,0.9438,0.97643,0.72165,1.03172,0.38968,0.01485,0.000764086,0.000764086,0.000764086
49,1226.94,0.99092,0.50182,0.01123,0.95784,0.93521,0.97156,0.71536,1.02566,0.38497,0.01472,0.000749939,0.000749939,0.000749939
50,1251.34,0.98312,0.48677,0.01117,0.95378,0.93861,0.97277,0.7175,1.02703,0.38427,0.01483,0.000735792,0.000735792,0.000735792
51,1275.75,0.98862,0.49711,0.01095,0.95158,0.95476,0.97402,0.72285,1.01055,0.37569,0.01457,0.000721645,0.000721645,0.000721645
52,1299.69,0.97995,0.49665,0.01101,0.96148,0.93685,0.97305,0.72662,1.02283,0.37981,0.01486,0.000707498,0.000707498,0.000707498
53,1324.53,0.96339,0.47118,0.01081,0.95244,0.94545,0.97393,0.71987,1.01598,0.37722,0.01466,0.000693351,0.000693351,0.000693351
54,1348.57,0.97173,0.47655,0.01095,0.96483,0.94905,0.9771,0.7245,1.00618,0.36808,0.01448,0.000679204,0.000679204,0.000679204
55,1372.68,0.97268,0.4749,0.01087,0.95601,0.94582,0.97837,0.7292,1.00672,0.38039,0.0143,0.000665057,0.000665057,0.000665057
56,1397.51,0.9444,0.45592,0.01047,0.96455,0.94012,0.97585,0.72542,1.00982,0.3725,0.01454,0.000650909,0.000650909,0.000650909
57,1421.36,0.95411,0.46872,0.01059,0.95292,0.95569,0.97582,0.7324,1.00066,0.36468,0.0143,0.000636762,0.000636762,0.000636762
58,1445.5,0.94775,0.47687,0.01062,0.95436,0.96006,0.97607,0.72737,1.00688,0.37762,0.01436,0.000622615,0.000622615,0.000622615
59,1470.09,0.94831,0.45856,0.01066,0.95556,0.95821,0.9763,0.72755,1.00817,0.37199,0.0146,0.000608468,0.000608468,0.000608468
60,1493.87,0.94222,0.46264,0.01073,0.96561,0.94671,0.97739,0.7304,1.01211,0.37092,0.01477,0.000594321,0.000594321,0.000594321
61,1517.88,0.93969,0.46231,0.01049,0.96655,0.95146,0.97761,0.72451,1.01438,0.37811,0.01455,0.000580174,0.000580174,0.000580174
62,1542.22,0.93344,0.44849,0.01062,0.95349,0.95002,0.9733,0.72823,0.98091,0.38261,0.01391,0.000566027,0.000566027,0.000566027
63,1566.08,0.92828,0.43807,0.01036,0.95105,0.95025,0.97596,0.7254,0.99892,0.37083,0.01435,0.00055188,0.00055188,0.00055188
64,1590.12,0.92015,0.44647,0.01039,0.93902,0.95383,0.97383,0.72263,1.01612,0.36767,0.01468,0.000537733,0.000537733,0.000537733
65,1613.85,0.91795,0.43782,0.01033,0.95914,0.93708,0.97571,0.73087,0.98611,0.36848,0.01416,0.000523586,0.000523586,0.000523586
66,1638.35,0.90269,0.42393,0.0101,0.96042,0.93974,0.97435,0.72495,0.99687,0.37352,0.01424,0.000509438,0.000509438,0.000509438
67,1662.52,0.90384,0.43252,0.0102,0.95344,0.95541,0.97511,0.73184,0.99278,0.37295,0.0142,0.000495291,0.000495291,0.000495291
68,1686.21,0.9079,0.42535,0.01003,0.94692,0.95372,0.97256,0.72152,0.99991,0.37159,0.01435,0.000481144,0.000481144,0.000481144
69,1711.05,0.89995,0.42584,0.01014,0.9609,0.95112,0.97588,0.72739,1.00431,0.36648,0.01435,0.000466997,0.000466997,0.000466997
70,1735.09,0.88933,0.41789,0.00989,0.943,0.95585,0.97564,0.72934,0.99053,0.36721,0.01413,0.00045285,0.00045285,0.00045285
71,1759,0.89099,0.42301,0.00989,0.95313,0.95228,0.97326,0.73345,0.99018,0.36725,0.01412,0.000438703,0.000438703,0.000438703
72,1783.74,0.89395,0.42201,0.00995,0.96184,0.95305,0.97741,0.7306,0.99689,0.35898,0.01418,0.000424556,0.000424556,0.000424556
73,1807.59,0.87068,0.4156,0.00975,0.96657,0.94558,0.97712,0.72794,1.00158,0.36387,0.01417,0.000410409,0.000410409,0.000410409
74,1831.33,0.88378,0.40935,0.00966,0.97022,0.95653,0.97853,0.73369,0.99146,0.3545,0.0142,0.000396262,0.000396262,0.000396262
75,1856.15,0.87222,0.41181,0.00969,0.9606,0.95006,0.97337,0.73139,0.98999,0.37107,0.01412,0.000382115,0.000382115,0.000382115
76,1880.13,0.86633,0.39975,0.00968,0.95867,0.94246,0.97399,0.7344,0.98498,0.36433,0.01396,0.000367967,0.000367967,0.000367967
77,1904.2,0.87137,0.40998,0.00959,0.95895,0.93849,0.97295,0.72941,0.98913,0.37644,0.0141,0.00035382,0.00035382,0.00035382
78,1928.26,0.85981,0.40714,0.0095,0.95616,0.9577,0.97521,0.73093,0.99938,0.36295,0.01422,0.000339673,0.000339673,0.000339673
79,1952.58,0.8547,0.39423,0.00954,0.95915,0.95487,0.97565,0.73021,0.99927,0.3598,0.01422,0.000325526,0.000325526,0.000325526
80,1976.79,0.84676,0.39355,0.00939,0.96059,0.94986,0.9758,0.73062,1.00254,0.35249,0.01427,0.000311379,0.000311379,0.000311379
81,2000.65,0.84057,0.38712,0.00933,0.96006,0.94441,0.97502,0.7382,0.98508,0.36432,0.01404,0.000297232,0.000297232,0.000297232
82,2025.35,0.84455,0.39206,0.00927,0.96452,0.94612,0.97429,0.72999,0.99416,0.36261,0.01418,0.000283085,0.000283085,0.000283085
83,2049.75,0.83246,0.38917,0.00927,0.95612,0.95834,0.97298,0.72639,0.99996,0.37101,0.01432,0.000268938,0.000268938,0.000268938
84,2074.11,0.82327,0.37217,0.00898,0.95312,0.94489,0.97151,0.72448,0.99708,0.36309,0.01423,0.000254791,0.000254791,0.000254791
85,2098.89,0.82959,0.38734,0.00906,0.96231,0.93209,0.97326,0.72905,0.99726,0.36748,0.01415,0.000240644,0.000240644,0.000240644
86,2123.31,0.80664,0.38108,0.00889,0.95064,0.95465,0.97228,0.72958,0.99874,0.3626,0.01415,0.000226497,0.000226497,0.000226497
87,2147.29,0.81607,0.37574,0.00895,0.95567,0.94912,0.97073,0.72429,1.0061,0.36619,0.01422,0.000212349,0.000212349,0.000212349
88,2172.16,0.81255,0.37761,0.00902,0.96229,0.94925,0.97434,0.72674,1.00031,0.36047,0.01418,0.000198202,0.000198202,0.000198202
89,2196.31,0.80797,0.37797,0.00886,0.94989,0.95067,0.9722,0.73062,0.99112,0.36802,0.01403,0.000184055,0.000184055,0.000184055
90,2220.4,0.81165,0.3809,0.00906,0.95357,0.95026,0.97392,0.73127,0.99085,0.36737,0.01401,0.000169908,0.000169908,0.000169908
91,2273.83,0.70812,0.22692,0.00992,0.95282,0.948,0.97135,0.72149,1.01209,0.36402,0.01431,0.000155761,0.000155761,0.000155761
92,2298.05,0.6819,0.22479,0.0096,0.95405,0.95095,0.97223,0.72522,1.00732,0.36633,0.01426,0.000141614,0.000141614,0.000141614
93,2322.03,0.67879,0.21703,0.00949,0.96281,0.9436,0.97318,0.72758,1.00151,0.37135,0.01415,0.000127467,0.000127467,0.000127467
94,2346.17,0.6764,0.21934,0.00939,0.96239,0.94519,0.97428,0.72671,1.00152,0.36967,0.01413,0.00011332,0.00011332,0.00011332
95,2370.63,0.66334,0.21119,0.00915,0.96214,0.95752,0.97434,0.73019,0.99531,0.3688,0.01406,9.91726e-05,9.91726e-05,9.91726e-05
96,2394.97,0.65519,0.21313,0.00904,0.96599,0.94672,0.97435,0.72943,1.00325,0.3652,0.01418,8.50255e-05,8.50255e-05,8.50255e-05
97,2419.04,0.65279,0.21136,0.00913,0.96563,0.9487,0.97573,0.73249,1.00341,0.36355,0.01418,7.08784e-05,7.08784e-05,7.08784e-05
98,2443.43,0.65252,0.2086,0.00901,0.95853,0.95108,0.97426,0.73091,1.00343,0.36892,0.01418,5.67313e-05,5.67313e-05,5.67313e-05
99,2467.79,0.64761,0.20888,0.00897,0.96275,0.9459,0.97432,0.73117,1.00339,0.37203,0.01418,4.25842e-05,4.25842e-05,4.25842e-05
100,2491.81,0.6468,0.21223,0.00899,0.96665,0.94204,0.97444,0.73273,1.00238,0.36886,0.0142,2.84371e-05,2.84371e-05,2.84371e-05
